ArmModuleId: 	0 	Time: 	2601464 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	172460743 	time_after_control_loop: 	172529758 	T_diff: 	69015 	AngleAxisMust1: 	114.93 	AngleAxisMust0: 	181.35 	AngleWheelMust1: 	115.575 	AngleWheelMust0: 	114.285 	AngleAxisIs1: 	114.84 	AngleAxisIs0: 	181.44 	AngleWheelIs1: 	114.152 	AngleWheelIs0: 	115.528 	PositionError1: 	0.133003 	PositionError0: 	0.0470047 	CurrentMust0: 	52 	CurrentIs0: 	4 	CurrentMust1: 	-147 	CurrentIs1: 	-164 	
ArmModuleId: 	1 	Time: 	2696946 	P0: 	110 	P1: 	110 	I0: 	0.2 	I1: 	0.2 	D0: 	9 	D1: 	9 	time_before_control_loop: 	172556244 	time_after_control_loop: 	172623429 	T_diff: 	67185 	AngleAxisMust1: 	154.62 	AngleAxisMust0: 	180.18 	AngleWheelMust1: 	154.706 	AngleWheelMust0: 	154.534 	AngleAxisIs1: 	154.71 	AngleAxisIs0: 	180.18 	AngleWheelIs1: 	154.624 	AngleWheelIs0: 	154.796 	PositionError1: 	-0.0900116 	PositionError0: 	-0.0900116 	CurrentMust0: 	-34 	CurrentIs0: 	-31 	CurrentMust1: 	34 	CurrentIs1: 	58 	
ArmModuleId: 	0 	Time: 	2821720 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	172680998 	time_after_control_loop: 	172707686 	T_diff: 	26688 	AngleAxisMust1: 	116.354 	AngleAxisMust0: 	180.664 	AngleWheelMust1: 	116.671 	AngleWheelMust0: 	116.036 	AngleAxisIs1: 	114.57 	AngleAxisIs0: 	182.07 	AngleWheelIs1: 	113.581 	AngleWheelIs0: 	115.559 	PositionError1: 	2.4556 	PositionError0: 	1.11197 	CurrentMust0: 	354 	CurrentIs0: 	336 	CurrentMust1: 	-812 	CurrentIs1: 	-817 	
ArmModuleId: 	1 	Time: 	2874775 	P0: 	110 	P1: 	110 	I0: 	0.2 	I1: 	0.2 	D0: 	9 	D1: 	9 	time_before_control_loop: 	172734093 	time_after_control_loop: 	172761020 	T_diff: 	26927 	AngleAxisMust1: 	155.175 	AngleAxisMust0: 	180.176 	AngleWheelMust1: 	155.259 	AngleWheelMust0: 	155.091 	AngleAxisIs1: 	153.81 	AngleAxisIs0: 	179.19 	AngleWheelIs1: 	154.197 	AngleWheelIs0: 	153.423 	PositionError1: 	0.894165 	PositionError0: 	1.83649 	CurrentMust0: 	208 	CurrentIs0: 	212 	CurrentMust1: 	-88 	CurrentIs1: 	-89 	
ArmModuleId: 	0 	Time: 	2959950 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	172819228 	time_after_control_loop: 	172846269 	T_diff: 	27041 	AngleAxisMust1: 	116.552 	AngleAxisMust0: 	180.569 	AngleWheelMust1: 	116.823 	AngleWheelMust0: 	116.28 	AngleAxisIs1: 	114.57 	AngleAxisIs0: 	181.98 	AngleWheelIs1: 	113.624 	AngleWheelIs0: 	115.516 	PositionError1: 	2.65597 	PositionError0: 	1.30727 	CurrentMust0: 	510 	CurrentIs0: 	528 	CurrentMust1: 	-1099 	CurrentIs1: 	-1104 	
ArmModuleId: 	1 	Time: 	3017398 	P0: 	110 	P1: 	110 	I0: 	0.2 	I1: 	0.2 	D0: 	9 	D1: 	9 	time_before_control_loop: 	172876729 	time_after_control_loop: 	172903765 	T_diff: 	27036 	AngleAxisMust1: 	155.252 	AngleAxisMust0: 	180.176 	AngleWheelMust1: 	155.336 	AngleWheelMust0: 	155.169 	AngleAxisIs1: 	154.26 	AngleAxisIs0: 	179.19 	AngleWheelIs1: 	154.647 	AngleWheelIs0: 	153.873 	PositionError1: 	0.521591 	PositionError0: 	1.46339 	CurrentMust0: 	214 	CurrentIs0: 	143 	CurrentMust1: 	-67 	CurrentIs1: 	-99 	
ArmModuleId: 	0 	Time: 	3097443 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	172956720 	time_after_control_loop: 	172989178 	T_diff: 	32458 	AngleAxisMust1: 	116.775 	AngleAxisMust0: 	180.461 	AngleWheelMust1: 	116.996 	AngleWheelMust0: 	116.555 	AngleAxisIs1: 	114.66 	AngleAxisIs0: 	181.98 	AngleWheelIs1: 	113.714 	AngleWheelIs0: 	115.606 	PositionError1: 	2.84107 	PositionError0: 	1.38941 	CurrentMust0: 	656 	CurrentIs0: 	676 	CurrentMust1: 	-1268 	CurrentIs1: 	-1289 	
ArmModuleId: 	1 	Time: 	3160956 	P0: 	110 	P1: 	110 	I0: 	0.2 	I1: 	0.2 	D0: 	9 	D1: 	9 	time_before_control_loop: 	173020255 	time_after_control_loop: 	173047140 	T_diff: 	26885 	AngleAxisMust1: 	155.34 	AngleAxisMust0: 	180.175 	AngleWheelMust1: 	155.423 	AngleWheelMust0: 	155.256 	AngleAxisIs1: 	155.34 	AngleAxisIs0: 	181.44 	AngleWheelIs1: 	154.652 	AngleWheelIs0: 	156.028 	PositionError1: 	0.604248 	PositionError0: 	-0.604797 	CurrentMust0: 	0 	CurrentIs0: 	57 	CurrentMust1: 	-92 	CurrentIs1: 	-112 	
ArmModuleId: 	0 	Time: 	3247670 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	173106954 	time_after_control_loop: 	173134227 	T_diff: 	27273 	AngleAxisMust1: 	117.024 	AngleAxisMust0: 	180.341 	AngleWheelMust1: 	117.187 	AngleWheelMust0: 	116.861 	AngleAxisIs1: 	114.57 	AngleAxisIs0: 	181.98 	AngleWheelIs1: 	113.624 	AngleWheelIs0: 	115.516 	PositionError1: 	3.23667 	PositionError0: 	1.67063 	CurrentMust0: 	874 	CurrentIs0: 	897 	CurrentMust1: 	-1347 	CurrentIs1: 	-1341 	
ArmModuleId: 	1 	Time: 	3301322 	P0: 	110 	P1: 	110 	I0: 	0.2 	I1: 	0.2 	D0: 	9 	D1: 	9 	time_before_control_loop: 	173160617 	time_after_control_loop: 	173187862 	T_diff: 	27245 	AngleAxisMust1: 	155.437 	AngleAxisMust0: 	180.174 	AngleWheelMust1: 	155.52 	AngleWheelMust0: 	155.353 	AngleAxisIs1: 	155.79 	AngleAxisIs0: 	182.88 	AngleWheelIs1: 	154.414 	AngleWheelIs0: 	157.166 	PositionError1: 	0.939529 	PositionError0: 	-1.64632 	CurrentMust0: 	-146 	CurrentIs0: 	-142 	CurrentMust1: 	-151 	CurrentIs1: 	-179 	
ArmModuleId: 	0 	Time: 	3386198 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	173245473 	time_after_control_loop: 	173272370 	T_diff: 	26897 	AngleAxisMust1: 	117.28 	AngleAxisMust0: 	180.218 	AngleWheelMust1: 	117.384 	AngleWheelMust0: 	117.176 	AngleAxisIs1: 	114.57 	AngleAxisIs0: 	182.16 	AngleWheelIs1: 	113.538 	AngleWheelIs0: 	115.602 	PositionError1: 	3.63825 	PositionError0: 	1.78208 	CurrentMust0: 	1056 	CurrentIs0: 	1038 	CurrentMust1: 	-1427 	CurrentIs1: 	-1407 	
