ArmModuleId: 	0 	Time: 	2502022 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	20856814 	time_after_control_loop: 	20924136 	T_diff: 	67322 	AngleAxisMust1: 	222.21 	AngleAxisMust0: 	205.38 	AngleWheelMust1: 	234.337 	AngleWheelMust0: 	210.083 	AngleAxisIs1: 	222.12 	AngleAxisIs0: 	205.38 	AngleWheelIs1: 	209.993 	AngleWheelIs0: 	234.247 	PositionError1: 	0.0864105 	PositionError0: 	0.0834961 	CurrentMust0: 	89 	CurrentIs0: 	111 	CurrentMust1: 	-93 	CurrentIs1: 	-77 	
ArmModuleId: 	1 	Time: 	2595921 	P0: 	100 	P1: 	100 	I0: 	0.3 	I1: 	0.3 	D0: 	10 	D1: 	10 	time_before_control_loop: 	20950786 	time_after_control_loop: 	21018662 	T_diff: 	67876 	AngleAxisMust1: 	197.91 	AngleAxisMust0: 	212.58 	AngleWheelMust1: 	213.478 	AngleWheelMust0: 	182.342 	AngleAxisIs1: 	197.91 	AngleAxisIs0: 	212.4 	AngleWheelIs1: 	182.428 	AngleWheelIs0: 	213.392 	PositionError1: 	-0.0862885 	PositionError0: 	0.0821381 	CurrentMust0: 	40 	CurrentIs0: 	38 	CurrentMust1: 	42 	CurrentIs1: 	13 	
ArmModuleId: 	0 	Time: 	2719885 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	21074683 	time_after_control_loop: 	21106483 	T_diff: 	31800 	AngleAxisMust1: 	221.376 	AngleAxisMust0: 	204.286 	AngleWheelMust1: 	232.981 	AngleWheelMust0: 	209.772 	AngleAxisIs1: 	221.94 	AngleAxisIs0: 	205.83 	AngleWheelIs1: 	209.598 	AngleWheelIs0: 	234.282 	PositionError1: 	0.174393 	PositionError0: 	-1.29964 	CurrentMust0: 	-279 	CurrentIs0: 	-258 	CurrentMust1: 	-130 	CurrentIs1: 	-114 	
ArmModuleId: 	1 	Time: 	2782179 	P0: 	100 	P1: 	100 	I0: 	0.3 	I1: 	0.3 	D0: 	10 	D1: 	10 	time_before_control_loop: 	21137010 	time_after_control_loop: 	21163738 	T_diff: 	26728 	AngleAxisMust1: 	197.556 	AngleAxisMust0: 	211.936 	AngleWheelMust1: 	212.816 	AngleWheelMust0: 	182.296 	AngleAxisIs1: 	197.1 	AngleAxisIs0: 	211.59 	AngleWheelIs1: 	182.005 	AngleWheelIs0: 	212.195 	PositionError1: 	0.290756 	PositionError0: 	0.622818 	CurrentMust0: 	113 	CurrentIs0: 	111 	CurrentMust1: 	-1 	CurrentIs1: 	-7 	
ArmModuleId: 	0 	Time: 	2864360 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	21219154 	time_after_control_loop: 	21253189 	T_diff: 	34035 	AngleAxisMust1: 	221.249 	AngleAxisMust0: 	204.119 	AngleWheelMust1: 	232.774 	AngleWheelMust0: 	209.724 	AngleAxisIs1: 	222.12 	AngleAxisIs0: 	205.83 	AngleWheelIs1: 	209.778 	AngleWheelIs0: 	234.462 	PositionError1: 	-0.0534515 	PositionError0: 	-1.68832 	CurrentMust0: 	-508 	CurrentIs0: 	-494 	CurrentMust1: 	-91 	CurrentIs1: 	-151 	
ArmModuleId: 	1 	Time: 	2929680 	P0: 	100 	P1: 	100 	I0: 	0.3 	I1: 	0.3 	D0: 	10 	D1: 	10 	time_before_control_loop: 	21284517 	time_after_control_loop: 	21311369 	T_diff: 	26852 	AngleAxisMust1: 	197.502 	AngleAxisMust0: 	211.838 	AngleWheelMust1: 	212.715 	AngleWheelMust0: 	182.289 	AngleAxisIs1: 	197.1 	AngleAxisIs0: 	211.59 	AngleWheelIs1: 	182.005 	AngleWheelIs0: 	212.195 	PositionError1: 	0.283615 	PositionError0: 	0.520935 	CurrentMust0: 	129 	CurrentIs0: 	141 	CurrentMust1: 	-13 	CurrentIs1: 	-20 	
ArmModuleId: 	0 	Time: 	3015727 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	21370519 	time_after_control_loop: 	21401128 	T_diff: 	30609 	AngleAxisMust1: 	221.099 	AngleAxisMust0: 	203.922 	AngleWheelMust1: 	232.529 	AngleWheelMust0: 	209.668 	AngleAxisIs1: 	222.03 	AngleAxisIs0: 	205.83 	AngleWheelIs1: 	209.688 	AngleWheelIs0: 	234.372 	PositionError1: 	-0.0195312 	PositionError0: 	-1.84282 	CurrentMust0: 	-726 	CurrentIs0: 	-723 	CurrentMust1: 	-94 	CurrentIs1: 	-158 	
ArmModuleId: 	1 	Time: 	3076473 	P0: 	100 	P1: 	100 	I0: 	0.3 	I1: 	0.3 	D0: 	10 	D1: 	10 	time_before_control_loop: 	21431288 	time_after_control_loop: 	21462975 	T_diff: 	31687 	AngleAxisMust1: 	197.438 	AngleAxisMust0: 	211.722 	AngleWheelMust1: 	212.596 	AngleWheelMust0: 	182.281 	AngleAxisIs1: 	197.01 	AngleAxisIs0: 	211.68 	AngleWheelIs1: 	181.872 	AngleWheelIs0: 	212.148 	PositionError1: 	0.408295 	PositionError0: 	0.448776 	CurrentMust0: 	143 	CurrentIs0: 	96 	CurrentMust1: 	-40 	CurrentIs1: 	-40 	
ArmModuleId: 	0 	Time: 	3164991 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	21519783 	time_after_control_loop: 	21546671 	T_diff: 	26888 	AngleAxisMust1: 	220.939 	AngleAxisMust0: 	203.713 	AngleWheelMust1: 	232.27 	AngleWheelMust0: 	209.608 	AngleAxisIs1: 	222.12 	AngleAxisIs0: 	205.74 	AngleWheelIs1: 	209.821 	AngleWheelIs0: 	234.419 	PositionError1: 	-0.211975 	PositionError0: 	-2.14908 	CurrentMust0: 	-996 	CurrentIs0: 	-996 	CurrentMust1: 	-43 	CurrentIs1: 	-62 	
ArmModuleId: 	1 	Time: 	3218265 	P0: 	100 	P1: 	100 	I0: 	0.3 	I1: 	0.3 	D0: 	10 	D1: 	10 	time_before_control_loop: 	21573082 	time_after_control_loop: 	21603472 	T_diff: 	30390 	AngleAxisMust1: 	197.371 	AngleAxisMust0: 	211.599 	AngleWheelMust1: 	212.47 	AngleWheelMust0: 	182.272 	AngleAxisIs1: 	197.19 	AngleAxisIs0: 	211.59 	AngleWheelIs1: 	182.095 	AngleWheelIs0: 	212.285 	PositionError1: 	0.176453 	PositionError0: 	0.185379 	CurrentMust0: 	130 	CurrentIs0: 	141 	CurrentMust1: 	-30 	CurrentIs1: 	-40 	
ArmModuleId: 	0 	Time: 	3301996 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	21656790 	time_after_control_loop: 	21684042 	T_diff: 	27252 	AngleAxisMust1: 	220.782 	AngleAxisMust0: 	203.507 	AngleWheelMust1: 	232.014 	AngleWheelMust0: 	209.55 	AngleAxisIs1: 	221.94 	AngleAxisIs0: 	205.83 	AngleWheelIs1: 	209.598 	AngleWheelIs0: 	234.282 	PositionError1: 	-0.0475922 	PositionError0: 	-2.26761 	CurrentMust0: 	246 	CurrentIs0: 	236 	CurrentMust1: 	-64 	CurrentIs1: 	-32 	
ArmModuleId: 	1 	Time: 	3356173 	P0: 	100 	P1: 	100 	I0: 	0.3 	I1: 	0.3 	D0: 	10 	D1: 	10 	time_before_control_loop: 	21710985 	time_after_control_loop: 	21737962 	T_diff: 	26977 	AngleAxisMust1: 	197.304 	AngleAxisMust0: 	211.478 	AngleWheelMust1: 	212.345 	AngleWheelMust0: 	182.263 	AngleAxisIs1: 	197.1 	AngleAxisIs0: 	211.59 	AngleWheelIs1: 	182.005 	AngleWheelIs0: 	212.195 	PositionError1: 	0.257721 	PositionError0: 	0.150803 	CurrentMust0: 	133 	CurrentIs0: 	148 	CurrentMust1: 	-47 	CurrentIs1: 	-34 	
